fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,symbol,totalRevenue,grossProfit,operatingIncome,netIncome,grossMargin,operatingMargin,netMargin,event_id_x,ticker,revenue_growth,margin_trend,profitability,revenue_growth_regime,eps_surprise_regime,profitability_regime,margin_trend_regime,financial_strength_regime,event_id_reported,event_id_y,CAR_m1_p1,CAR_m2_p2,CAR_m5_p5,CAR_p5_p20,eps_bin2
2010-09-30,2010-10-18,0.165,0.145,0.02,13.7931,post-market,AAPL,20343000000,7512000000,5447000000,4308000000,0.3692670697537236,0.2677579511379835,0.2117681757852824,AAPL_2010-09-30,AAPL,0.295732484076433,0.004570723555983,0.2677579511379835,high_growth,large_positive,high,stable,mixed,AAPL_2010-10-18,AAPL_2010-10-18,-0.006282920687507401,-0.0116120096918968,-0.012951158400705796,-0.022781305865220203,1
2010-12-31,2011-01-18,0.23,0.1925,0.0375,19.4805,post-market,AAPL,26741000000,10298000000,7827000000,6004000000,0.3851015294865562,0.2926966082046296,0.2245241389626416,AAPL_2010-12-31,AAPL,0.3145062183552081,0.0127559631773591,0.2926966082046296,high_growth,large_positive,high,expansion,strong_fundamentals,AAPL_2011-01-18,AAPL_2011-01-18,-0.019199279781982798,-0.0298346947989235,-0.0358364402541079,0.03533377617235109,1
2011-03-31,2011-04-20,0.2275,0.1925,0.035,18.1818,post-market,AAPL,24667000000,10218000000,7874000000,5987000000,0.4142376454372238,0.3192119025418575,0.2427129363116714,AAPL_2011-03-31,AAPL,-0.0775588048315321,0.0181887973490298,0.3192119025418575,negative_growth,large_positive,high,expansion,strong_fundamentals,AAPL_2011-04-20,AAPL_2011-04-20,0.0126996254281804,0.033704069255310304,0.0255686186007194,-0.0196372099004316,1
2011-06-30,2011-07-19,0.2775,0.2075,0.07,33.7349,post-market,AAPL,28571000000,11922000000,9379000000,7308000000,0.4172762591438871,0.3282699240488607,0.2557838367575513,AAPL_2011-06-30,AAPL,0.1582681315117362,0.0130709004458798,0.3282699240488607,high_growth,large_positive,high,expansion,strong_fundamentals,AAPL_2011-07-19,AAPL_2011-07-19,0.0454667906449473,0.0392509600242956,0.0613246579484215,0.0659974695265946,1
2011-09-30,2011-10-18,0.2525,0.265,-0.0125,-4.717,post-market,AAPL,28270000000,11380000000,8710000000,6623000000,0.4025468694729395,0.3081004598514326,0.2342766183233109,AAPL_2011-09-30,AAPL,-0.0105351580273703,-0.0215072184342403,0.3081004598514326,negative_growth,moderate_negative,high,contraction,mixed,AAPL_2011-10-18,AAPL_2011-10-18,-0.0417768195589315,-0.047601612230525496,-0.0457108041668645,-0.014525720603552398,0
2011-12-31,2012-01-24,0.495,0.3625,0.1325,36.5517,post-market,AAPL,46333000000,20703000000,17340000000,13064000000,0.4468305527377895,0.374247296743142,0.2819588630134029,AAPL_2011-12-31,AAPL,0.6389458790236999,0.0476822446900919,0.374247296743142,high_growth,large_positive,high,expansion,strong_fundamentals,AAPL_2012-01-24,AAPL_2012-01-24,0.050038511809953404,0.0480619716876933,0.024683226149349403,0.0753889546049442,1
2012-03-31,2012-04-24,0.44,0.3575,0.0825,23.0769,post-market,AAPL,39186000000,18564000000,15384000000,11622000000,0.4737406216505895,0.3925891900168427,0.2965855152350329,AAPL_2012-03-31,AAPL,-0.1542529082943042,0.01462665222163,0.3925891900168427,negative_growth,large_positive,high,expansion,strong_fundamentals,AAPL_2012-04-24,AAPL_2012-04-24,0.045241300492548,0.0334649802738797,-0.0345804268892647,-0.0556780335849376,1
2012-06-30,2012-07-24,0.3325,0.37,-0.0375,-10.1351,post-market,AAPL,35023000000,14994000000,11573000000,8824000000,0.4281186648773663,0.3304399965736802,0.2519487194129572,AAPL_2012-06-30,AAPL,-0.1062369213494615,-0.0446367958220756,0.3304399965736802,negative_growth,large_negative,high,contraction,mixed,AAPL_2012-07-24,AAPL_2012-07-24,-0.018053878535707203,-0.0383066107416527,-0.05864782484563891,0.0078052777970253,0
2012-09-30,2012-10-25,0.31,0.3125,-0.0025,-0.8,post-market,AAPL,37472000000,13871000000,10030000000,7512000000,0.3701697267292912,0.2676665243381725,0.2004696840307429,AAPL_2012-09-30,AAPL,0.0699254775433286,-0.0514790353822143,0.2676665243381725,moderate_growth,small,high,contraction,mixed,AAPL_2012-10-25,AAPL_2012-10-25,-0.017412752361351203,-0.0413837288830142,-0.008621568957030099,-0.0778887357235622,0
2012-12-31,2013-01-23,0.4925,0.48,0.0125,2.6042,post-market,AAPL,54512000000,21060000000,17210000000,13078000000,0.3863369533313766,0.3157103023187555,0.2399104784267684,AAPL_2012-12-31,AAPL,0.4547395388556789,0.0394407943960255,0.3157103023187555,high_growth,small,high,expansion,mixed,AAPL_2013-01-23,AAPL_2013-01-23,-0.08991153538470681,-0.1205154294698241,-0.09985694865392289,0.062394084448559,1
2013-03-31,2013-04-23,0.36,0.3575,0.0025,0.6993,post-market,AAPL,43603000000,16349000000,12558000000,9547000000,0.3749512648212278,0.2880077058917964,0.2189528243469486,AAPL_2013-03-31,AAPL,-0.2001210742588788,-0.0209576540798198,0.2880077058917964,negative_growth,small,high,contraction,mixed,AAPL_2013-04-23,AAPL_2013-04-23,0.013242577070115499,0.0149044793104426,0.023278993956676798,0.0368453509117288,1
2013-06-30,2013-07-23,0.2675,0.2625,0.005,1.9048,post-market,AAPL,35323000000,13024000000,9201000000,6900000000,0.3687116043371174,0.2604818390283951,0.1953401466466608,AAPL_2013-06-30,AAPL,-0.1898951906978877,-0.0236126777002878,0.2604818390283951,negative_growth,small,high,contraction,mixed,AAPL_2013-07-23,AAPL_2013-07-23,0.045028488765221204,0.0354257205012674,0.0460737483761239,0.0659077626892173,1
2013-09-30,2013-10-28,0.295,0.285,0.01,3.5088,post-market,AAPL,37472000000,13871000000,10030000000,7512000000,0.3701697267292912,0.2676665243381725,0.2004696840307429,AAPL_2013-09-30,AAPL,0.0608385471222716,0.005129537384082,0.2676665243381725,moderate_growth,moderate_positive,high,expansion,strong_fundamentals,AAPL_2013-10-28,AAPL_2013-10-28,-0.0191185160120328,-0.0021011641347844015,-0.002806722590353003,-0.0007161411669444001,1
2013-12-31,2014-01-27,0.5175,0.5025,0.015,2.9851,post-market,AAPL,57594000000,21846000000,17463000000,13072000000,0.3793103448275862,0.3032086675695385,0.2269680869535021,AAPL_2013-12-31,AAPL,0.5369876174210078,0.0264984029227592,0.3032086675695385,high_growth,small,high,expansion,mixed,AAPL_2014-01-27,AAPL_2014-01-27,-0.0681567161280376,-0.0717394576308741,-0.0773040949723235,0.0417418247233556,1
2014-03-31,2014-04-23,0.415,0.365,0.05,13.6986,post-market,AAPL,45646000000,17947000000,13593000000,10223000000,0.3931779345397187,0.2977917013538974,0.223962669237173,AAPL_2014-03-31,AAPL,-0.2074521651560926,-0.003005417716329,0.2977917013538974,negative_growth,large_positive,high,stable,mixed,AAPL_2014-04-23,AAPL_2014-04-23,0.06218540064136781,0.08780531404691061,0.12396331830723892,0.0259983516757579,1
2014-06-30,2014-07-22,0.32,0.3075,0.0125,4.065,post-market,AAPL,37432000000,14735000000,10282000000,7748000000,0.3936471468262449,0.2746847617012182,0.2069886727933319,AAPL_2014-06-30,AAPL,-0.1799500503877666,-0.016973996443841,0.2746847617012182,negative_growth,moderate_positive,high,contraction,mixed,AAPL_2014-07-22,AAPL_2014-07-22,0.01849255296496,0.0164904738640011,0.0170318924817663,-0.020709851857821503,1
2014-09-30,2014-10-20,0.355,0.3275,0.0275,8.3969,post-market,AAPL,42123000000,16009000000,11165000000,8467000000,0.3800536523989269,0.2650570946988581,0.2010065759798684,AAPL_2014-09-30,AAPL,0.1253205813207949,-0.0059820968134635,0.2650570946988581,high_growth,moderate_positive,high,contraction,mixed,AAPL_2014-10-20,AAPL_2014-10-20,0.0023238007782108005,0.011520121054569801,-0.009258259918245899,-0.009523847509553401,1
2014-12-31,2015-01-27,0.765,0.65,0.115,17.6923,post-market,AAPL,74599000000,29741000000,24246000000,18024000000,0.3986782664646979,0.3250177616321935,0.2416118178527862,AAPL_2014-12-31,AAPL,0.7709802245803956,0.0406052418729178,0.3250177616321935,high_growth,large_positive,high,expansion,strong_fundamentals,AAPL_2015-01-27,AAPL_2015-01-27,0.0522100421889609,0.07248194050017609,0.07354885778450959,0.0176964708851885,1
2015-03-31,2015-04-27,0.5825,0.54,0.0425,7.8704,post-market,AAPL,58010000000,23656000000,18278000000,13569000000,0.4077917600413722,0.3150836062747802,0.2339079469057059,AAPL_2015-03-31,AAPL,-0.2223756350621322,-0.0077038709470803,0.3150836062747802,negative_growth,moderate_positive,high,contraction,mixed,AAPL_2015-04-27,AAPL_2015-04-27,0.006377743392766099,-0.001332308940089801,-0.0009330774018215006,-0.0145242634452999,1
2015-06-30,2015-07-21,0.4625,0.4525,0.01,2.2099,post-market,AAPL,49605000000,19681000000,14083000000,10677000000,0.3967543594395726,0.2839028323757686,0.2152403991533111,AAPL_2015-06-30,AAPL,-0.1448888122737459,-0.0186675477523947,0.2839028323757686,negative_growth,small,high,contraction,mixed,AAPL_2015-07-21,AAPL_2015-07-21,-0.0262503038385502,-0.0231194637599481,-0.0296511902790206,-0.0499976957813665,1
2015-09-30,2015-10-27,0.49,0.47,0.02,4.2553,post-market,AAPL,51501000000,20548000000,14623000000,11124000000,0.3989825440282712,0.2839362342478786,0.2159958059066814,AAPL_2015-09-30,AAPL,0.0382219534321137,0.0007554067533702,0.2839362342478786,moderate_growth,moderate_positive,high,stable,mixed,AAPL_2015-10-27,AAPL_2015-10-27,-0.009784770236008,0.002885593744823901,-0.0092628735126655,-0.0207212092279239,1
2015-12-31,2016-01-26,0.82,0.8075,0.0125,1.548,post-market,AAPL,75872000000,30423000000,24171000000,18361000000,0.4009779628848587,0.3185760227752003,0.241999683677773,AAPL_2015-12-31,AAPL,0.473214112347333,0.0260038777710915,0.3185760227752003,high_growth,small,high,expansion,mixed,AAPL_2016-01-26,AAPL_2016-01-26,-0.044371772862940306,-0.051222489149786006,-0.019919890546458104,0.0439016610224083,1
2016-03-31,2016-04-26,0.475,0.5,-0.025,-5.0,post-market,AAPL,50557000000,19921000000,13987000000,10516000000,0.394030500227466,0.276658029550804,0.2080028482702692,AAPL_2016-03-31,AAPL,-0.3336540489245044,-0.0339968354075037,0.276658029550804,negative_growth,moderate_negative,high,contraction,mixed,AAPL_2016-04-26,AAPL_2016-04-26,-0.0615754775290776,-0.0792712372626286,-0.0808726541071847,-0.0027842815342336916,0
2016-06-30,2016-07-26,0.355,0.345,0.01,2.8986,post-market,AAPL,42358000000,16106000000,10105000000,7796000000,0.3802351385806695,0.2385617828981538,0.1840502384437414,AAPL_2016-06-30,AAPL,-0.1621733884526376,-0.0239526098265278,0.2385617828981538,negative_growth,small,medium,contraction,mixed,AAPL_2016-07-26,AAPL_2016-07-26,0.0361461687194508,0.0468478514553779,0.029874558230552597,0.0341864250324981,1
2016-09-30,2016-10-25,0.4175,0.415,0.0025,0.6024,post-market,AAPL,46852000000,17813000000,11761000000,9014000000,0.380197216767694,0.2510245026893196,0.1923930675318022,AAPL_2016-09-30,AAPL,0.1060956607960716,0.0083428290880607,0.2510245026893196,high_growth,small,high,expansion,mixed,AAPL_2016-10-25,AAPL_2016-10-25,-0.0117882259084401,-0.017595620595659,-0.0264341701945869,-0.057409298986919,1
2016-12-31,2017-01-31,0.84,0.8025,0.0375,4.6729,post-market,AAPL,78351000000,30176000000,23359000000,17891000000,0.3851386708529565,0.2981327615473957,0.2283442457658485,AAPL_2016-12-31,AAPL,0.6723085460599334,0.0359511782340463,0.2981327615473957,high_growth,moderate_positive,high,expansion,strong_fundamentals,AAPL_2017-01-31,AAPL_2017-01-31,0.0554997309076279,0.0539442282208585,0.0514763240635766,0.0123684119216092,1
2017-03-31,2017-05-02,0.525,0.505,0.02,3.9604,post-market,AAPL,52896000000,20591000000,14097000000,11029000000,0.3892732909860859,0.2665040834845735,0.2085034785238959,AAPL_2017-03-31,AAPL,-0.324884175058391,-0.0198407672419526,0.2665040834845735,negative_growth,moderate_positive,high,contraction,mixed,AAPL_2017-05-02,AAPL_2017-05-02,0.012901658840510399,0.007743419863250699,0.008821710510931897,0.011421574368413501,1
2017-06-30,2017-08-01,0.4175,0.3925,0.025,6.3694,post-market,AAPL,45408000000,17488000000,10768000000,8717000000,0.3851303735024665,0.2371388301620859,0.1919705778717406,AAPL_2017-06-30,AAPL,-0.1415607985480943,-0.0165329006521552,0.2371388301620859,negative_growth,moderate_positive,medium,contraction,mixed,AAPL_2017-08-01,AAPL_2017-08-01,0.048917993925138306,0.043922905113551104,0.03013565482657931,0.029077715499505098,1
2017-09-30,2017-11-02,0.5175,0.4675,0.05,10.6952,post-market,AAPL,52579000000,19931000000,13120000000,10714000000,0.3790676886209323,0.2495292797504707,0.2037695657962304,AAPL_2017-09-30,AAPL,0.1579237138830163,0.0117989879244898,0.2495292797504707,high_growth,large_positive,medium,expansion,mixed,AAPL_2017-11-02,AAPL_2017-11-02,0.0126577796927967,0.022315380338077298,0.0514013400692283,-0.006039640586081899,1
2017-12-31,2018-02-01,0.9725,0.965,0.0075,0.7772,post-market,AAPL,88293000000,33912000000,26274000000,20065000000,0.384084808535218,0.2975773843906085,0.2272547087538083,AAPL_2017-12-31,AAPL,0.6792445653207555,0.0234851429575778,0.2975773843906085,high_growth,small,high,expansion,mixed,AAPL_2018-02-01,AAPL_2018-02-01,-0.0065109430182935,-0.0014329567645840029,0.0187391662265044,0.0393334356656965,1
2018-03-31,2018-05-01,0.6825,0.6725,0.01,1.487,post-market,AAPL,61137000000,23422000000,15894000000,13822000000,0.3831067929404452,0.2599735021345503,0.2260824050902072,AAPL_2018-03-31,AAPL,-0.3075668512792633,-0.0011723036636011,0.2599735021345503,negative_growth,small,high,stable,mixed,AAPL_2018-05-01,AAPL_2018-05-01,0.0871466353899234,0.0895550770627079,0.08228812859718529,0.005079989385010699,1
2018-06-30,2018-07-31,0.585,0.545,0.04,7.3394,post-market,AAPL,53265000000,20421000000,12612000000,11519000000,0.3833849619825401,0.2367783722894959,0.2162583309865765,AAPL_2018-06-30,AAPL,-0.1287599980371951,-0.0098240741036306,0.2367783722894959,negative_growth,moderate_positive,medium,contraction,mixed,AAPL_2018-07-31,AAPL_2018-07-31,0.0536980926650748,0.06947157732313139,0.0732268732362051,0.028229523314241396,1
2018-09-30,2018-11-01,0.73,0.7,0.03,4.2857,post-market,AAPL,62900000000,24084000000,16118000000,14125000000,0.3828934817170111,0.256248012718601,0.2245627980922098,AAPL_2018-09-30,AAPL,0.1808880127663568,0.0083044671056332,0.256248012718601,high_growth,moderate_positive,high,expansion,strong_fundamentals,AAPL_2018-11-01,AAPL_2018-11-01,-0.0500561659513862,-0.061236590695301296,-0.08676563163151879,-0.0948658723378506,1
2018-12-31,2019-01-29,1.05,1.04,0.01,0.9615,post-market,AAPL,84310000000,32031000000,23346000000,19965000000,0.3799193452733958,0.2769066540149448,0.2368046495077689,AAPL_2018-12-31,AAPL,0.3403815580286169,0.012241851415559,0.2769066540149448,high_growth,small,high,expansion,mixed,AAPL_2019-01-29,AAPL_2019-01-29,0.0456512459878681,0.0374684438679458,0.049910698571589696,0.003636379014555999,1
