ticker,event_date,CAR_0_1,CAR_0_5,CAR_2_20,CAR_2_40,CAR_2_60,CAR_0_20,CAR_0_40,CAR_0_60,speed_01_over_05,continuation_01_vs_220
GOOGL,2022-07-26,0.02914984389775671,0.023094623042701094,-0.01978237850043578,-0.06453108278372224,-0.020042576423854253,0.009367465397320933,-0.03538123888596552,0.009107267473902456,1.2621918029949977,False
GOOGL,2022-10-25,-0.07470796503621609,-0.11184768970309047,-0.0038479107881558977,-0.03785391681718249,0.017161689935705274,-0.078555875824372,-0.11256188185339859,-0.057546275100510795,0.6679437477388666,True
GOOGL,2023-02-02,0.025757682697543857,-0.05294607416810944,-0.0730462835889722,-0.027766379570483102,0.018342053769299052,-0.047288600891428334,-0.0020086968729392356,0.0440997364668429,0.48648900040747994,False
GOOGL,2023-04-25,-0.0055491854100313525,-0.013644730681624145,0.10710152700112295,0.02086141373151066,-0.01816615497960792,0.1015523415910916,0.015312228321479326,-0.023715340389639267,0.40669072475755363,False
GOOGL,2023-07-25,0.05837441348254288,0.060835954604607674,0.05001627198157314,0.08675279990522995,0.12835863031777203,0.10839068546411604,0.14512721338777285,0.1867330438003149,0.9595380538028352,True
GOOGL,2023-10-24,-0.06395443375974848,-0.07652061300006456,-0.03218033878383893,-0.062037711377967764,-0.05637117213933576,-0.09613477254358742,-0.12599214513771623,-0.12032560589908424,0.8357804681948185,True
GOOGL,2024-01-30,-0.05764968049487238,-0.058779036988571544,-0.07112406326310379,0.010793739394549551,0.11190159974039993,-0.12877374375797615,-0.046855941100322845,0.05425191924552751,0.9807864069988295,True
GOOGL,2024-04-25,0.0670578864266686,0.04697231125704052,-0.03875739802512644,-0.048090753907547405,-0.04212536987252932,0.028300488401542163,0.018967132519121188,0.024932516554139268,1.427604574527244,False
GOOGL,2024-07-23,-0.00949086399977215,-0.012008258283009731,-0.08183472608043606,-0.11929772221373303,-0.14323690490135776,-0.0913255900802082,-0.12878858621350517,-0.15272776890112993,0.7903614142944112,True
GOOGL,2024-10-29,0.04389138953902932,0.024648771280436167,-0.05147892201270081,0.06025907892689472,0.07499666127994496,-0.007587532473671481,0.10415046846592402,0.11888805081897426,1.7806725146525295,False
GOOGL,2025-02-04,-0.0660051396449732,-0.10188403118000836,-0.06861279800770008,-0.13137144252857372,-0.12506374713433271,-0.13461793765267327,-0.19737658217354692,-0.1910688867793059,0.6478457799569743,True
GOOGL,2025-04-24,0.00613099986502705,-0.01467096206524542,-0.019604059477050573,-0.08066302274591786,0.021127260106247207,-0.013473059612023523,-0.07453202288089081,0.027258259971274262,0.4179003284011619,False
GOOGL,2025-07-23,-0.000410380951697922,0.019542400034943196,0.04533088073612579,0.24657651332318703,0.24721017155440328,0.04492049978442787,0.2461661323714891,0.24679979060270535,0.020999516485392365,False
NVDA,2022-02-16,-0.020653669212264376,-0.029130403787182436,-0.010112246777268344,-0.15840616307143462,-0.14340016768493014,-0.030765915989532718,-0.179059832283699,-0.16405383689719455,0.7090073094473247,True
NVDA,2022-05-25,0.013568533462219982,0.0016039149725782798,-0.03662902645782727,-0.10702681094324262,-0.22505034225869636,-0.023060492995607286,-0.09345827748102264,-0.21148180879647638,8.4596338921936,False
NVDA,2022-08-24,0.0022511797364260745,-0.0421795770599905,-0.11490097385104758,-0.08053393897538885,0.05427756153749195,-0.1126497941146215,-0.0782827592389628,0.05652874127391803,0.05337132075137459,False
NVDA,2022-11-16,-0.030594268177380073,-0.0005107709334799988,0.1447794240375117,0.16996468424326622,0.29128113798135574,0.11418515586013163,0.13937041606588613,0.2606868698039757,59.89821693441784,False
NVDA,2023-02-22,0.11937622503471419,0.11176720855516215,0.05812996860292545,0.027239353832778077,0.07389941285194591,0.17750619363763961,0.14661557886749227,0.19327563788666008,1.06807914931325,True
NVDA,2023-05-24,0.17767126275685807,0.1566992021868235,-0.03705427011509386,-0.07561969382136374,0.002826395261396844,0.14061699264176422,0.1020515689354943,0.18049765801825485,1.133836422121861,False
NVDA,2023-08-23,0.03708562910992046,-0.0059435173790161975,-0.17881794143574575,-0.21946617968239326,-0.2380258819690992,-0.1417323123258253,-0.18238055057247282,-0.20094025285917874,6.239677070828901,False
NVDA,2023-11-21,-0.0360064084085608,-0.05717526995640897,-0.1279320907038989,-0.051537272927680476,0.023631524057108166,-0.1639384991124597,-0.08754368133624128,-0.012374884351452644,0.6297549348872767,True
NVDA,2024-02-21,0.0744684094518333,0.06901832277143406,0.08595421289020994,0.0772233553577775,0.036131659115681454,0.16042262234204324,0.15169176480961077,0.11060006856751475,1.0789657943217215,True
NVDA,2024-05-22,0.0897709839772525,0.1532308195460198,0.04230502747034427,-0.03696678483938684,-0.02435694416610665,0.1320760114475968,0.05280419913786567,0.06541403981114585,0.5858546227398568,True
NVDA,2024-08-28,-0.06399662692378608,-0.12052434541258954,-0.060248048403775345,0.01972369574289166,-0.02076896719999001,-0.1242446753275614,-0.044272931180894426,-0.08476559412377607,0.5309850611899795,True
NVDA,2024-11-20,-0.012994996319852656,-0.10224470851725083,-0.19231560351976446,-0.19169184595850144,-0.3019121097508166,-0.20531059983961708,-0.2046868422783541,-0.3149071060706693,0.12709700588231546,True
NVDA,2025-02-26,-0.0005580090012380703,-0.03548312411523641,-0.0077316419383413396,-0.01787972646984582,-0.02119215478425057,-0.008289650939579403,-0.01843773547108389,-0.021750163785488635,0.015726039213059654,True
NVDA,2025-05-28,0.03126881885171849,0.018400860068192575,0.010145642168976812,0.051861118568933696,0.05620720508864681,0.04141446102069529,0.0831299374206522,0.08747602394036529,1.6993128981926915,True
NVDA,2025-08-27,-0.02244218345008053,-0.06563935955985023,-0.06606590989048829,-0.09188589808989028,-0.03013790883642238,-0.0885080933405688,-0.11432808153997082,-0.05258009228650294,0.341901316535815,True
