date,stock_return,market_return,expected_return,ar,rel_day,ticker,event_date_aligned,alpha,beta,surprise,VIX,car_0_t
2024-12-31,-0.010196125542625481,-0.008530982740636512,-0.007832034892269439,-0.0023640906503560426,43,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.10365552534404184
2025-01-02,0.0006865049249101345,-0.001957943117518189,-0.0019100935853954078,0.002596598510305542,44,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.10625212385434737
2025-01-03,0.01238146030655762,0.016232693172044774,0.014478652963857747,-0.002097192657300127,45,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.10415493119704725
2025-01-06,0.026142588985250858,0.011427391904572115,0.010149345109431595,0.01599324387581926,46,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.12014817507286651
2025-01-07,-0.007034385209967654,-0.018005402989917523,-0.016367957973512516,0.009333572763544861,47,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.12948174783641136
2025-01-08,-0.007908833336052102,0.00017478581340915007,1.1375974593664552e-05,-0.007920209310645767,48,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.12156153852576561
2025-01-10,-0.009896710223236531,-0.015805381441438105,-0.014385861526363392,0.004489151303126861,49,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.12605068982889248
2025-01-13,-0.005377900965695988,-0.003219001967837189,-0.003046237123894313,-0.002331663841801675,50,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.1237190259870908
2025-01-14,-0.007092787241462257,-0.0009499373452242476,-0.0010019367260453004,-0.006090850515416957,51,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.11762817547167384
2025-01-15,0.030583105745941933,0.022745614275850787,0.020346430845096627,0.010236674900845306,52,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.12786485037251916
2025-01-16,-0.013592342301725208,-0.00703056131859558,-0.00648023905558353,-0.007112103246141678,53,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.12075274712637746
2025-01-17,0.015890900330719247,0.016737542964354774,0.014933494408648707,0.0009574059220705394,54,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.12171015304844801
2025-01-21,0.010404864837408575,0.005847734385307233,0.0051223855540182784,0.005282479283390296,55,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.1269926323318383
2025-01-22,0.0016144496720914647,0.012705018622797862,0.01130041537086987,-0.009685965698778406,56,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.11730666663305989
2025-01-23,-0.001967958248355952,0.002123588678114654,0.001767138429282616,-0.003735096677638568,57,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.11357156995542132
2025-01-24,0.011200800191946775,-0.005667125478596601,-0.005251859571643654,0.01645265976359043,58,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.13002422971901176
2025-01-27,-0.042861516950011364,-0.029546914553218735,-0.026766214790661078,-0.016095302159350285,59,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.11392892755966147
2025-01-28,0.018031539149036636,0.014671844874367297,0.013072415889723823,0.004959123259312814,60,GOOGL,2024-10-29,-0.00014609627380762736,0.900944105987999,0.27,19.34,0.11888805081897429
2025-01-28,0.018031539149036636,0.014671844874367297,0.013250292557522176,0.00478124659151446,-5,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,
2025-01-29,0.0005630774892186792,-0.001879808736632048,-0.0011087716218469606,0.0016718491110656397,-4,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,
2025-01-30,0.027558017274604694,0.004253257996120943,0.004211850770433568,0.023346166504171127,-3,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,
2025-01-31,0.015560095607916142,-0.0014540718002975048,-0.0007394318485512458,0.01629952745646739,-2,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,
2025-02-03,-0.013769495776096102,-0.008035350520232043,-0.006448891806017736,-0.007320603970078366,-1,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,
2025-02-04,0.025270597209291455,0.012200603273958213,0.011106415119232887,0.014164182090058567,0,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,0.014164182090058567
2025-02-05,-0.07571944379065686,0.004527631261945799,0.004449877944374912,-0.08016932173503177,1,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.0660051396449732
2025-02-06,0.001410179639848695,0.005206167888566256,0.005038529157038099,-0.0036283495171894036,2,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.06963348916216261
2025-02-07,-0.03321788937821479,-0.012693532994289939,-0.01049000713359807,-0.022727882244616724,3,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.09236137140677933
2025-02-10,0.006078392077456745,0.012032376251846525,0.010960473048188058,-0.004882080970731313,4,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.09724345237751064
2025-02-11,-0.00618630768755446,-0.0023834881667894755,-0.0015457288850567424,-0.004640578802497717,5,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.10188403118000836
2025-02-12,-0.009270117614351857,0.0005869123139959805,0.0010311841016724475,-0.010301301716024305,6,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.11218533289603266
2025-02-13,0.013685135823468633,0.01428349325433456,0.01291338568602347,0.0007717501374451628,7,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1114135827585875
2025-02-14,-0.00490078262293274,0.004189642430137988,0.004156662327258977,-0.009057444950191718,8,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.12047102770877922
2025-02-18,-0.007913320427298521,0.0022643897337329055,0.002486446910787671,-0.010399767338086192,9,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1308707950468654
2025-02-19,0.008129244854588233,0.0002781546605598152,0.0007633274230735755,0.007365917431514657,10,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.12350487761535076
2025-02-20,-0.003839606696423156,-0.004253656886322951,-0.0031681572720418426,-0.0006714494243813133,11,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.12417632703973207
2025-02-21,-0.02690843806443769,-0.020972925148070597,-0.017672632271626427,-0.009235805792811264,12,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.13341213283254333
2025-02-24,-0.0022846963213308106,-0.011874601859155795,-0.009779559404069684,0.007494863082738874,13,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.12591726974980447
2025-02-25,-0.021598380956494318,-0.012679266570105636,-0.010477630575624649,-0.01112075038086967,14,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.13703802013067412
2025-02-26,-0.015453416818042473,0.002412776489955038,0.00261517694622933,-0.018068593764271803,15,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.15510661389494593
2025-02-27,-0.024793931912776634,-0.02816427913622471,-0.02391135112590726,-0.0008825807868693726,16,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1559891946818153
2025-02-28,0.010508391167535148,0.0156680872907211,0.014114563229857153,-0.0036061720623220047,17,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1595953667441373
2025-03-03,-0.019390450096425527,-0.0221254436150371,-0.01867247718283714,-0.0007179729135883862,18,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1603133396577257
2025-03-04,0.023141919912298,-0.0030223692001261743,-0.002099977661418698,0.0252418975737167,19,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.135071442084009
2025-03-05,0.012211583976404138,0.012951775057321235,0.011758079545068438,0.0004535044313357002,20,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1346179376526733
2025-03-06,-0.0038799017893539956,-0.02789478038515758,-0.02367755274214571,0.019797650952791714,21,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.11482028669988158
2025-03-07,0.008723084688043965,0.007326542711347499,0.006878018967554743,0.0018450657204892211,22,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.11297522097939236
2025-03-10,-0.047046028632967044,-0.03952729530975184,-0.033769114122980656,-0.013276914509986387,23,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.12625213548937875
2025-03-11,-0.011094048494092878,-0.002393297366472497,-0.0015542386648713193,-0.00953980982922156,24,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1357919453186003
2025-03-12,0.018541977691432947,0.011217586057867228,0.010253617711371777,0.00828835998006117,25,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.12750358533853914
2025-03-13,-0.026375555081802213,-0.018154184427637804,-0.015227288751218381,-0.011148266330583832,26,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.13865185166912297
2025-03-14,0.01663404689736287,0.02388298890093962,0.02124124085498228,-0.00460719395761941,27,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.14325904562674238
2025-03-17,-0.00727761111260659,0.006462750519006481,0.006128652903053483,-0.013406264015660072,28,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.15666530964240244
2025-03-18,-0.022280586863001734,-0.017194447588773337,-0.014394687780436727,-0.007885899082565007,29,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.16455120872496745
2025-03-19,0.01984289902049226,0.013292714348746282,0.012053854775863961,0.0077890442446283,30,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.15676216448033917
2025-03-20,-0.006673017507295889,-0.003395349274551258,-0.002423549248413279,-0.00424946825888261,31,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.16101163273922176
2025-03-21,0.007282996786914367,0.003291314660974241,0.003377335596849415,0.003905661190064952,32,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.15710597154915681
2025-03-24,0.022251950777323025,0.021707094925497862,0.01935358648671373,0.002898364290609294,33,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1542076072585475
2025-03-25,0.01702973984480227,0.005690343150899503,0.005458565959964293,0.011571173884837974,34,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.14263643337370954
2025-03-26,-0.032778096812941554,-0.01857210735250586,-0.015589849631312085,-0.01718824718162947,35,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.15982468055533902
2025-03-27,-0.017232323761719834,-0.00571426883386099,-0.004435282671640254,-0.01279704109007958,36,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.17262172164541859
2025-03-28,-0.049983553490078235,-0.02668058380421434,-0.022624200186450106,-0.02735935330362813,37,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1999810749490467
2025-03-31,0.0020066679873352506,-4.2713939204205574e-05,0.0004849641292638217,0.001521703858071429,38,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1984593710909753
2025-04-01,0.015591730954865633,0.00802877226856771,0.007487224519927716,0.008104506434937916,39,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.19035486465603738
2025-04-02,-0.00019101588673531378,0.007272000147960138,0.006830701630774207,-0.007021717517509521,40,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1973765821735469
2025-04-03,-0.04107673914015268,-0.05501976152022679,-0.04720930093700898,0.006132561796856298,41,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1912440203766906
2025-04-04,-0.034560675065467325,-0.06412136332692622,-0.055105218018708255,0.02054454295324093,42,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.17069947742344968
2025-04-07,0.007867322945620318,0.002410229078907545,0.0026129669894732342,0.005254355956147084,43,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.16544512146730259
2025-04-08,-0.014067825070767731,-0.01817263418815396,-0.01524329448101262,0.0011754694102448886,44,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1642696520570577
2025-04-09,0.09241600388202922,0.11335626021270565,0.09886203182235595,-0.006446027940326726,45,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.17071567999738443
2025-04-10,-0.03781787930004662,-0.043463229512884054,-0.03718365705366354,-0.0006342222463830774,46,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1713499022437675
2025-04-11,0.02787636952825487,0.01825544671068452,0.01635917641712569,0.011517193111129177,47,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.15983270913263833
2025-04-14,0.01220722916259366,0.006755306010301195,0.006382453711979065,0.005824775450614596,48,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.15400793368202373
2025-04-15,-0.017503142002889244,0.0011141050781642216,0.0014885398990750814,-0.018991681901964326,49,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.17299961558398805
2025-04-16,-0.01924875345908191,-0.030617392818414666,-0.02603950204240819,0.006790748583326282,50,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1662088670006618
2025-04-17,-0.014253582967009737,-0.00018011636724469269,0.0003657633334398097,-0.014619346300449547,51,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.18082821330111132
2025-04-21,-0.023358823995605755,-0.025058132340109875,-0.021216674071627015,-0.00214214992397874,52,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.18297036322509005
2025-04-22,0.025407531053251452,0.025913465200680292,0.023002740955690583,0.0024047900975608695,53,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1805655731275292
2025-04-23,0.02529305030012239,0.022424802223011183,0.019976219450718414,0.005316830849403976,54,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.17524874227812523
2025-04-24,0.024983023916884443,0.02774853903798771,0.02459472346227637,0.00038830045460807455,55,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.17486044182351715
2025-04-25,0.016685731408019603,0.011086273109469766,0.010139699724810703,0.0065460316832089,56,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.16831441014030823
2025-04-28,-0.00837032508915442,-0.00031749044619158983,0.00024658713131887124,-0.008616912220473292,57,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.17693132236078155
2025-04-29,-0.0028057505078955863,0.006582721069727491,0.0062327310137923675,-0.009038481521687954,58,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.18596980388246948
2025-04-30,-0.008527766753874984,-0.00012624246595611098,0.0004125005854616659,-0.00894026733933665,59,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.19491007122180615
2025-05-01,0.015620436318127822,0.01297618034426577,0.01177925187562758,0.0038411844425002423,60,GOOGL,2025-02-04,0.0005220197739022082,0.8675304907194813,0.02,17.21,-0.1910688867793059
2025-04-16,-0.01924875345908191,-0.030617392818414666,-0.028679155576707173,0.009430402117625265,-5,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,
2025-04-17,-0.014253582967009737,-0.00018011636724469269,-0.0004237880790771217,-0.013829794887932616,-4,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,
2025-04-21,-0.023358823995605755,-0.025058132340109875,-0.02351841302204557,0.0001595890264398138,-3,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,
2025-04-22,0.025407531053251452,0.025913465200680292,0.023799264128432925,0.0016082669248185279,-2,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,
2025-04-23,0.02529305030012239,0.022424802223011183,0.020560687422414008,0.004732362877708382,-1,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,
2025-04-24,0.024983023916884443,0.02774853903798771,0.02550278992653087,-0.0005197660096464274,0,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.0005197660096464274
2025-04-25,0.016685731408019603,0.011086273109469766,0.010034965533346126,0.006650765874673477,1,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,0.00613099986502705
2025-04-28,-0.00837032508915442,-0.00031749044619158983,-0.0005513144394438299,-0.00781901064971059,2,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.0016880107846835406
2025-04-29,-0.0028057505078955863,0.006582721069727491,0.005854252514171636,-0.008660003022067223,3,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.010348013806750763
2025-04-30,-0.008527766753874984,-0.00012624246595611098,-0.0003737761510426931,-0.008153990602832291,4,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.018502004409583054
2025-05-01,0.015620436318127822,0.01297618034426577,0.011789393973790188,0.0038310423443376346,5,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.01467096206524542
2025-05-02,0.016783352793231093,0.01473487723148764,0.013422017935566565,0.0033613348576645285,6,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.011309627207580891
2025-05-05,0.0010967585793517321,-0.005950219887575818,-0.005780259303691501,0.006877017883043233,7,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.004432609324537658
2025-05-06,-0.00598584733780248,-0.009345235403979489,-0.00893190170606074,0.00294605436825826,8,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.0014865549562793979
2025-05-07,-0.07536701728492225,0.003918223643747254,0.0033807607059166624,-0.07874777799083892,9,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.08023433294711832
2025-05-08,0.018975901459005604,0.010271985585162026,0.009279050552419304,0.0096968509065863,10,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.07053748204053202
2025-05-09,-0.009966535288322387,-0.0006556630541014022,-0.0008652450018400069,-0.009101290286482381,11,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.0796387723270144
2025-05-12,0.036699597485391144,0.03993230605826526,0.03681315848778283,-0.00011356100239168221,12,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.07975233332940608
2025-05-13,0.006729796775810245,0.015125756336187172,0.013784876707380407,-0.007055079931570163,13,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.08680741326097624
2025-05-14,0.03595339534919881,0.005975102933155471,0.005290191739068755,0.030663203610130054,14,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.05614420965084619
2025-05-15,-0.008562892025968159,0.0010985038638431687,0.0007631737234104158,-0.009326065749378575,15,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.06547027540022476
2025-05-16,0.013509216503294943,0.004342994054300944,0.0037750812710818276,0.009734135232213115,16,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.05573614016801165
2025-05-19,0.002103808668241398,0.0009581990255639413,0.0006329266964257548,0.0014708819718156432,17,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.05426525819619601
2025-05-20,-0.01549105163964163,-0.003338765871658303,-0.003356008466357633,-0.012135043173283996,18,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.06640030136948
2025-05-21,0.027547300327901935,-0.013994229663246104,-0.013247630858131484,0.04079493118603342,19,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.025605370183446587
2025-05-22,0.013611263964248405,0.0018695567860158044,0.0014789533928253487,0.012132310571423057,20,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.01347305961202353
2025-05-23,-0.01414534106206937,-0.009303904005752634,-0.008893533166485125,-0.005251807895584245,21,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.018724867507607774
2025-05-27,0.02595570029113223,0.023252727570429708,0.02132926259337068,0.0046264376977615505,22,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.014098429809846224
2025-05-28,-0.0031280799416075226,-0.004441734426796675,-0.004379910257103001,0.0012518303154954785,23,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.012846599494350745
2025-05-29,-0.002905120862560305,0.0019638298752915452,0.0015664684760784875,-0.004471589338638792,24,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.017318188832989537
2025-05-30,-0.0006984866407382487,-0.0015784958145168319,-0.0017219241080084586,0.0010234374672702098,25,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.016294751365719326
2025-06-02,-0.015905491282252347,0.007867328734905189,0.007046772539020085,-0.022952263821272433,26,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.03924701518699176
2025-06-03,-0.017004675725251096,0.007786517480949557,0.006971754273764854,-0.02397642999901595,27,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.06322344518600771
2025-06-04,0.011190015934279334,0.002783944945700147,0.002327793253014929,0.008862222681264405,28,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.0543612225047433
2025-06-05,0.0009516446325762367,-0.007555368964154863,-0.007270342594158809,0.008221987226735046,29,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.046139235278008256
2025-06-06,0.03200132676634547,0.009727926099328975,0.008773992199466913,0.023227334566878557,30,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.022911900711129703
2025-06-09,0.013780702402650316,0.0014708385344024677,0.0011088174266385873,0.01267188497601173,31,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.010240015735117973
2025-06-10,0.014153440469712062,0.0065922469507858975,0.005863095528443159,0.008290344941268905,32,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.0019496707938490686
2025-06-11,-0.007023487222767888,-0.0033752488721147224,-0.003389876167594506,-0.0036336110551733816,33,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.00558328184902245
2025-06-12,-0.009347186026579373,0.0023449428617960642,0.0019202612179842955,-0.011267447244563668,34,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.01685072909358612
2025-06-13,-0.005879515752750023,-0.012634084330203845,-0.011984988114883733,0.00610547236213371,35,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.010745256731452407
2025-06-16,0.011950973107490362,0.013813897831711124,0.01256705933110076,-0.0006160862236103976,36,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.011361342955062807
2025-06-17,-0.0046495887801977715,-0.009798933729969494,-0.009353076476887332,0.00470348769668956,37,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.006657855258373245
2025-06-18,-0.015060266895885473,-0.00017020127673518417,-0.0004145837559975625,-0.01464568313988791,38,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.021303538398261157
2025-06-20,-0.0393037999189922,-0.004091685132692136,-0.004054954393753094,-0.03524884552523911,39,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.05655238392350027
2025-06-23,-0.008739470385667195,0.010230101097355934,0.009240168571723372,-0.01797963895739057,40,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.07453202288089084
2025-06-24,0.009519291066438656,0.015176214735253206,0.013831717974904461,-0.0043124269084658055,41,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.07884444978935665
2025-06-25,0.02317484068631131,0.0025531445588197264,0.0021135378888609262,0.02106130279745038,42,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.05778314699190626
2025-06-26,0.01661766204554444,0.009307011445118033,0.008383250989130701,0.00823441105641374,43,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.04954873593549252
2025-06-27,0.02834853395952683,0.003417656782064292,0.0029160771900745685,0.025432456769452265,44,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.024116279166040255
2025-06-30,-0.012966694248592463,0.006456141849101102,0.005736747178170237,-0.0187034414267627,45,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.04281972059280295
2025-07-01,-0.0022154694209667205,-0.008465198866777282,-0.008114950957859537,0.0058994815368928165,46,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.03692023905591014
2025-07-02,0.015798116876591092,0.006941298938346667,0.006187125577588001,0.009610991299003092,47,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.027309247756907046
2025-07-03,0.004969717350835216,0.009792097322304856,0.00883356328135608,-0.003863845930520864,48,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.03117309368742791
2025-07-07,-0.015379737364805869,-0.007561370005338023,-0.007275913448182841,-0.008103823916623027,49,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.039276917604050936
2025-07-08,-0.013840460147739682,0.0005614468967153346,0.0002646159106670789,-0.014105076058406761,50,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.053381993662457695
2025-07-09,0.012878404670464241,0.007053932042769541,0.006291684530586731,0.00658672013987751,51,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.046795273522580186
2025-07-10,0.005645904789701855,-0.0014392179568256639,-0.0015926304420768175,0.007238535231778673,52,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.039556738290801516
2025-07-11,0.014365412908364855,-0.0022530779261177372,-0.002348148517448949,0.016713561425813803,53,GOOGL,2025-04-24,-0.0002565834293115129,0.9283145797541932,0.8,26.47,-0.022843176864987713
