date,stock_return,market_return,expected_return,ar,rel_day,ticker,event_date_aligned,alpha,beta,surprise,car_0_t
2023-10-24,0.002540123753502385,0.009680897722966136,0.009917855764517494,-0.007377732011015109,57,AAPL,2023-08-03,-0.00010637946085588284,1.0354654611826688,0.07,-0.05691810974522339
2023-10-25,-0.013583537353133628,-0.024780068205445545,-0.025765284213345542,0.012181746860211914,58,AAPL,2023-08-03,-0.00010637946085588284,1.0354654611826688,0.07,-0.04473636288501148
2023-10-26,-0.024913268142836346,-0.01925149461196289,-0.0200406372076877,-0.004872630935148645,59,AAPL,2023-08-03,-0.00010637946085588284,1.0354654611826688,0.07,-0.049608993820160124
2023-10-27,0.007937733778979876,0.004789774708141032,0.004853266816270453,0.0030844669627094227,60,AAPL,2023-08-03,-0.00010637946085588284,1.0354654611826688,0.07,-0.046524526857450704
2023-10-26,-0.024913268142836346,-0.01925149461196289,-0.01972511999309265,-0.005188148149743697,-5,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,
2023-10-27,0.007937733778979876,0.004789774708141032,0.004220065899676066,0.0037176678793038103,-4,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,
2023-10-30,0.012230219504221885,0.011202292912859128,0.010606955810032702,0.0016232636941891834,-3,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,
2023-10-31,0.002814755860634412,0.0047710051687310144,0.0042013713746778085,-0.0013866155140433963,-2,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,
2023-11-01,0.018565248657311163,0.017207755198665457,0.016588416642693206,0.0019768320146179574,-1,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,
2023-11-02,0.020482026814284352,0.017990639204629802,0.01736817177149648,0.0031138550427878726,0,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.0031138550427878726
2023-11-03,-0.005194523565589096,0.011680241766106153,0.011082994491096244,-0.01627751805668534,1,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.013163663013897469
2023-11-06,0.014499523438351727,0.00407111666832112,0.003504280051279514,0.010995243387072213,2,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.002168419626825256
2023-11-07,0.014347289450206285,0.00940828067567139,0.008820113528895753,0.005527175921310532,3,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.0033587562944852756
2023-11-08,0.005867692522772056,0.0006437567538729637,9.061793634879416e-05,0.0057770745864232625,4,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.009135830880908538
2023-11-09,-0.0026279785176610655,-0.007725486599373519,-0.008245176867452344,0.005617198349791279,5,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.014753029230699818
2023-11-10,0.021638001552667766,0.022233265285892152,0.021593841757414536,4.41597952532298e-05,6,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.014797189025953048
2023-11-13,-0.008620743043906975,-0.0031232204701484023,-0.0036613041723390824,-0.0049594388715678926,7,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.009837750154385153
2023-11-14,0.014184634991956381,0.02129789132582231,0.020662206116429556,-0.0064775711244731745,8,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.0033601790299119796
2023-11-15,0.0030363587051535548,0.0007521383595776695,0.000198566383720737,0.002837792321432818,9,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.006197971351344797
2023-11-16,0.009001437459760396,0.000855608559548055,0.0003016230543009792,0.008699814405459416,10,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.014897785756804213
2023-11-17,-0.00010542962582250905,0.00023311881139177648,-0.00031837884898789585,0.00021294922316538682,11,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.0151107349799696
2023-11-20,0.00923551718467184,0.012101255021313827,0.011502325123145578,-0.002266807938473737,12,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.012843927041495864
2023-11-21,-0.0042398451328168225,-0.005826307516611461,-0.006353588050951416,0.0021137429181345936,13,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.014957669959630457
2023-11-22,0.0035083162048033414,0.004084609633620232,0.003517719090542792,-9.40288573945047e-06,14,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.014948267073891006
2023-11-24,-0.007028984038332228,-0.0014107454430473281,-0.0019556732293684676,-0.005073310808963761,15,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.009874956264927246
2023-11-27,-0.0009479672081294751,-0.0008735373225578923,-0.0014206121168727308,0.0004726449087432557,16,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.010347601173670501
2023-11-28,0.0032089246084366536,0.0026176126133205216,0.002056585076048813,0.0011523395323878405,17,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.011499940706058342
2023-11-29,-0.005424349082451199,-0.0009744537037519657,-0.001521125175278382,-0.003903223907172817,18,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.007596716798885525
2023-11-30,0.0030581063588208724,-0.002517221308317099,-0.0030577269490358887,0.006115833307856761,19,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.013712550106742286
2023-12-01,0.006768304124268134,0.002850685568271614,0.0022887265307520335,0.004479577593516101,20,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.01819212770025839
2023-12-04,-0.009509620617715183,-0.009326763942873757,-0.009840054539902391,0.0003304339221872083,21,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.018522561622445595
2023-12-05,0.020844427148629725,0.0025076779650540543,0.0019470897930108492,0.018897337355618875,22,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.03741989897806447
2023-12-06,-0.005703338941974386,-0.005800513985795911,-0.006327897606658081,0.0006245586646836951,23,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.038044457642748164
2023-12-07,0.01008829270384663,0.013875340642535745,0.013269320427104981,-0.0031810277232583502,24,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.03486342991948981
2023-12-08,0.007385027666188418,0.00444676461826854,0.0038784266852181235,0.003506600980970295,25,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.03837003090046011
2023-12-11,-0.01301157496572789,0.008505993235390263,0.007921432173990127,-0.02093300713971802,26,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.01743702376074209
2023-12-12,0.007888875376379983,0.007932684668056793,0.007350414893831914,0.0005384604825480685,27,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.01797548424329016
2023-12-13,0.016553717956155536,0.012637008353991737,0.012035937262040225,0.004517780694115311,28,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.02249326493740547
2023-12-14,0.0007574419025498934,-0.0008671974431581471,-0.0014142975754588261,0.0021717394780087196,29,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.02466500441541419
2023-12-15,-0.0027294800609216695,0.004822426682565272,0.0042525873770965835,-0.006982067438018253,30,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.01768293697739594
2023-12-18,-0.00853967473000472,0.006278777151119013,0.005703117389893321,-0.014242792119898042,31,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.0034401448574978948
2023-12-19,0.005345836624347039,0.005096743042984223,0.004525807403718336,0.0008200292206287027,32,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.0042601740781265975
2023-12-20,-0.010771730361860072,-0.01497133668800027,-0.015462068164377936,0.004690337802517864,33,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,0.008950511880644461
2023-12-21,-0.0007701984925423142,0.011568219661900893,0.010971420094853739,-0.011741618587396052,34,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.002791106706751591
2023-12-22,-0.005563010122776955,0.0014949190411299095,0.000938378465208993,-0.0065013885879859476,35,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.009292495294737538
2023-12-26,-0.0028449521322311392,0.006102897129567498,0.005527940291097067,-0.008372892423328206,36,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.017665387718065743
2023-12-27,0.000517866402044983,0.0020337483320909478,0.0014750542690003315,-0.0009571878669553485,37,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.018622575585021093
2023-12-28,0.002223774608652289,-0.00048614415153750584,-0.001034767202855845,0.0032585418115081343,38,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.015364033773512958
2023-12-29,-0.005438877979698404,-0.00433714163439545,-0.004870373774698004,-0.0005685042050003995,39,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.015932537978513357
2024-01-02,-0.036442671368269126,-0.017066942489982515,-0.017549298660334653,-0.018893372707934473,40,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.03482591068644783
2024-01-03,-0.0075157833035290516,-0.0106380354956074,-0.011146085459819344,0.0036303021562902925,41,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.03119560853015754
2024-01-04,-0.012781471795321235,-0.005159573211887716,-0.005689518419056167,-0.007091953376265068,42,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.03828756190642261
2024-01-05,-0.004021047032982936,0.0011852709083915473,0.0006299678733618919,-0.0046510149063448275,43,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.042938576812767436
2024-01-08,0.023887267642401212,0.020457287199460873,0.019824961551679343,0.004062306090721869,44,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.03887627072204557
2024-01-09,-0.0022659842444777943,0.0019735244263653314,0.0014150710543627183,-0.0036810552988405126,45,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.04255732602088608
2024-01-10,0.005655362068895832,0.006754659645228011,0.006177097970237534,-0.0005217359013417015,46,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.04307906192222778
2024-01-11,-0.0032277181177477222,0.002078731447655174,0.0015198576048758034,-0.004747575722623526,47,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.0478266376448513
2024-01-12,0.001776534073333066,0.0005129438556511818,-3.9672154552232376e-05,0.0018162062278852982,48,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.04601043141696601
2024-01-16,-0.012393610132458198,-9.786628527469583e-05,-0.0006480411293728669,-0.011745569003085331,49,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.057756000420051336
2024-01-17,-0.005186875214289937,-0.005656551676505057,-0.006184510657673689,0.0009976354433837518,50,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.056758364976667586
2024-01-18,0.03205143604083493,0.01409427370915555,0.013487378505007768,0.018564057535827162,51,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.03819430744084042
2024-01-19,0.015413651116775463,0.019636966088683327,0.019007918939336697,-0.0035942678225612344,52,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.041788575263401656
2024-01-22,0.012089912468505099,0.0013049643898192394,0.0007491829873717854,0.011340729481133313,53,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.030447845782268345
2024-01-23,0.006631221770401398,0.004141018500886021,0.0035739025139176267,0.003057319256483771,54,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.027390526525784574
2024-01-24,-0.0034900466548141206,0.005533872960167523,0.0049611902858314625,-0.008451236940645583,55,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.03584176346643016
2024-01-25,-0.0016980990521387232,0.0012203832060466938,0.0006649398410762436,-0.002363038893214967,56,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.03820480235964512
2024-01-26,-0.009053581073243873,-0.005975470756000547,-0.006502155143977259,-0.0025514259292666137,57,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.04075622828891174
2024-01-29,-0.0035923506028184725,0.010188388433772712,0.009597103505398642,-0.013189454108217116,58,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.05394568239712885
2024-01-30,-0.019433426174370286,-0.00667875303882642,-0.007202626686187971,-0.012230799488182315,59,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.06617648188531117
2024-01-31,-0.01954739503343621,-0.01978054685709859,-0.020252057826036743,0.0007046627926005321,60,AAPL,2023-11-02,-0.0005505659768617766,0.9960033962410271,0.07,-0.06547181909271063
2024-01-25,-0.0016980990521387232,0.0012203832060466938,0.0011982125595919792,-0.0028963116117307025,-5,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,
2024-01-26,-0.009053581073243873,-0.005975470756000547,-0.00492870350218087,-0.004124877571063002,-4,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,
2024-01-29,-0.0035923506028184725,0.010188388433772712,0.00883402834485078,-0.012426378947669254,-3,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,
2024-01-30,-0.019433426174370286,-0.00667875303882642,-0.005527513808411739,-0.013905912365958548,-2,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,
2024-01-31,-0.01954739503343621,-0.01978054685709859,-0.016683047454118177,-0.0028643475793180342,-1,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,
2024-02-01,0.013252362242316237,0.011706758119563163,0.010126845523276648,0.0031255167190395883,0,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,0.0031255167190395883
2024-02-02,-0.005419776621548585,0.016759266711074985,0.014428808320861266,-0.01984858494240985,1,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.01672306822337026
2024-02-05,0.009798488161904201,-0.0013062103116765278,-0.000953057670036945,0.010751545831941146,2,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.005971522391429118
2024-02-06,0.008594673310111774,-0.0020092783297501423,-0.0015516855403597187,0.010146358850471493,3,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,0.004174836459042375
2024-02-07,0.0005809194533730344,0.010237631785046842,0.008875956638761175,-0.00829503718538814,4,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.004120200726345766
2024-02-08,-0.005771334156683685,0.0018503218758522456,0.0017345743832643146,-0.007505908539947999,5,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.011626109266293764
2024-02-09,0.0028104056464991977,0.00979492471095837,0.008499013318732842,-0.005688607672233644,6,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.01731471693852741
2024-02-12,-0.009042614808027809,-0.003920327587758988,-0.0031788500792023443,-0.005863764728825464,7,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.02317848166735287
2024-02-13,-0.011338416427254269,-0.01571990058587548,-0.013225606684536928,0.0018871902572826591,8,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.021291291410070214
2024-02-14,-0.004821375032109306,0.010838340669518082,0.009387430736502505,-0.014208805768611811,9,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.03550009717868202
2024-02-15,-0.0015760444554656545,0.00297320855735891,0.002690657216623632,-0.0042667016720892865,10,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.039766798850771314
2024-02-16,-0.008466063620235055,-0.00910900423036011,-0.007596753281319849,-0.0008693103389152065,11,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.04063610918968652
2024-02-20,-0.0041223572271086705,-0.0075767169416388076,-0.006292085947875808,0.002169728720767137,12,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.038466380468919384
2024-02-21,0.004177207349163798,-0.004009844211976146,-0.003255069086092217,0.007432276435256015,13,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.031034104033663367
2024-02-22,0.011181223144870737,0.02885533647770542,0.02472801735544929,-0.013546794210578552,14,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.04458089824424192
2024-02-23,-0.010084852023097546,-0.002949081547265702,-0.002351881800410512,-0.007732970222687034,15,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.05231386846692895
2024-02-26,-0.007479137371188802,-0.0005266268717448507,-0.0002892806777853387,-0.007189856693403464,16,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.059503725160332414
2024-02-27,0.008081629515937215,0.0024022956112389636,0.0022045528962878723,0.005877076619649342,17,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.053626648540683074
2024-02-28,-0.006647463017152321,-0.0053386929652521975,-0.004386518503083653,-0.0022609445140686687,18,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.055887593054751744
2024-02-29,-0.003699924147923935,0.008532709193164758,0.007424298827558204,-0.011124222975482139,19,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.06701181603023389
2024-03-01,-0.006048685237813562,0.014944757361169713,0.012883842770030561,-0.018932528007844125,20,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.085944344038078
2024-03-04,-0.025708936509254418,-0.0035744555797994288,-0.002884357059741156,-0.02282457944951326,21,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.10876892348759126
2024-03-05,-0.028853168906373343,-0.018112612299813726,-0.01526288313687192,-0.013590285769501423,22,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.12235920925709269
2024-03-06,-0.005895548263505318,0.006263843897089771,0.005492471514519469,-0.011388019778024786,23,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.1337472290351175
2024-03-07,-0.0007098071988540113,0.015064212506782849,0.012985552956782366,-0.013695360155636377,24,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.14744258919075387
2024-03-08,0.01018464636006875,-0.014540062398609941,-0.01222103244248358,0.02240567880255233,25,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.12503691038820153
2024-03-11,0.011762101364637088,-0.00371976791944767,-0.0030080833766536943,0.014770184741290783,26,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.11026672564691074
2024-03-12,0.002774728643070094,0.014233186990989053,0.012277975564673716,-0.009503246921603621,27,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.11976997256851436
2024-03-13,-0.012196689701489101,-0.007715597237082839,-0.006410335695203602,-0.0057863540062854995,28,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.12555632657479987
2024-03-14,0.010868092908418524,-0.0025246078689113542,-0.0019904633209046904,0.012858556229323213,29,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.11269777034547665
2024-03-15,-0.0021989477062673733,-0.01195805105076699,-0.010022576653606235,0.007823628947338863,30,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.10487414139813779
2024-03-18,0.00635216087510961,0.009492278288641397,0.00824132476144528,-0.00188916388633567,31,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.10676330528447346
2024-03-19,0.013493629551585165,0.002488396703737114,0.002277863745750001,0.011215765805835163,32,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.0955475394786383
2024-03-20,0.014602091726869399,0.011786898834102028,0.010195081403785044,0.0044070103230843555,33,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.09114052915555394
2024-03-21,-0.04171556727231797,0.004721081891653307,0.004178885474494786,-0.04589445274681275,34,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.13703498190236668
2024-03-22,0.0052960985131520685,0.001143178739162753,0.001132476749681622,0.004163621763470447,35,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.13287136013889625
2024-03-25,-0.008335081624609079,-0.00363567809199487,-0.0029364850205489674,-0.005398596604060111,36,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.13826995674295636
2024-03-26,-0.00669488053812676,-0.0032430102571496954,-0.0026021476539287588,-0.004092732884198001,37,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.14236268962715437
2024-03-27,0.020990800438109806,0.0034002681127634528,0.0030542774433739324,0.017936522994735873,38,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.12442616663241848
2024-03-28,-0.010615256731507589,-0.0018450754522579074,-0.0014118748587084934,-0.009203381872799095,39,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.13362954850521758
2024-04-01,-0.008491749660381801,0.002114850156001705,0.001959807215529822,-0.010451556875911623,40,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.1440811053811292
2024-04-02,-0.007023371155096464,-0.008667697311705354,-0.0072210021248430645,0.00019763096974660058,41,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.1438834744113826
2024-04-03,0.004785970315941081,0.0022418668658340866,0.0020679557026572833,0.002718014613283798,42,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.1411654597980988
2024-04-04,-0.0049044326746653,-0.015408861506578346,-0.012960772192225684,0.008056339517560383,43,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.13310912028053842
2024-04-05,0.004491733320283071,0.0117150459785596,0.01013390222796671,-0.005642168907683639,44,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.13875128918822208
2024-04-08,-0.006685822023295179,0.0002952441684056796,0.0004105021281419259,-0.007096324151437105,45,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.14584761333965918
2024-04-09,0.007216404202286154,0.0036925877655327372,0.0033031732638241908,0.003913230938461963,46,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.1419343824011972
2024-04-10,-0.01120177663669957,-0.008766860886345311,-0.007305435035990069,-0.0038963416007095006,47,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.14583072400190672
2024-04-11,0.04236092181546785,0.015842140703690295,0.013647920590933489,0.02871300122453436,48,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.11711772277737234
2024-04-12,0.008589603140779035,-0.016070264101510887,-0.013523924002082247,0.022113527142861283,49,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.09500419563451107
2024-04-15,-0.022106042777816807,-0.016587978031916053,-0.01396473197460821,-0.008141310803208597,50,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.10314550643771966
2024-04-16,-0.01935336810312574,9.292485859596134e-05,0.0002382371773219273,-0.019591605280447667,51,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.12273711171816733
2024-04-17,-0.008180732090194025,-0.012276444388394068,-0.010293672935514909,0.0021129408453208834,52,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.12062417087284644
2024-04-18,-0.005730674708985095,-0.005722671449468888,-0.004713457314617442,-0.001017217394367653,53,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.1216413882672141
2024-04-19,-0.012287830793693253,-0.02090607750268973,-0.017641381492977407,0.0053535506992841535,54,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.11628783756792994
2024-04-22,0.005077994226943483,0.010006322278166719,0.0086790079596441,-0.0036010137327006165,55,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.11988885130063057
2024-04-23,0.006371362540265181,0.014812652460411668,0.012771361938351329,-0.006399999398086148,56,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.1262888506987167
2024-04-24,0.012622220448546821,0.003381938671516088,0.0030386708248163414,0.00958354962373048,57,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.11670530107498622
2024-04-25,0.005134117677486852,-0.0048416736974491465,-0.003963331018877577,0.009097448696364429,58,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.1076078523786218
2024-04-26,-0.003478879654733546,0.01531405425232445,0.013198280926490174,-0.01667716058122372,59,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.12428501295984551
2024-04-29,0.02450531024782426,0.004051990619630878,0.003609187133899233,0.020896123113925028,60,AAPL,2024-02-01,0.00015911622633092264,0.8514508624115719,0.07,-0.10338888984592048
2024-04-25,0.005134117677486852,-0.0048416736974491465,-0.004732756693070463,0.009866874370557315,-5,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,
2024-04-26,-0.003478879654733546,0.01531405425232445,0.011121594907000439,-0.014600474561733984,-4,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,
2024-04-29,0.02450531024782426,0.004051990619630878,0.0022629361168027234,0.022242374131021536,-3,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,
2024-04-30,-0.018439867514427888,-0.019036217571735365,-0.01589808348981829,-0.0025417840246095974,-2,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,
2024-05-01,-0.006065442733396251,-0.007256813997594144,-0.006632488797880385,0.000567046064484134,-1,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,
2024-05-02,0.021792700729467398,0.012682595124097777,0.009051707957539484,0.012740992771927914,0,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.012740992771927914
2024-05-03,0.058095512753197624,0.019899153526949938,0.014728201237582464,0.04336731151561516,1,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.05610830428754307
2024-05-06,-0.009148492960789133,0.010893920665102962,0.00764474940751158,-0.016793242368300713,2,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.03931506191924236
2024-05-07,0.00379006797926549,0.0001589386902074199,-0.0007993107164656931,0.0045893786957311835,3,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.04390444061497355
2024-05-08,0.00186229993024347,-0.000590671151324227,-0.0013889484621294342,0.003251248392372904,4,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.04715568900734645
2024-05-09,0.009964417748725246,0.0021790894319321194,0.0007897254237451183,0.009174692324980128,5,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.05633038133232658
2024-05-10,-0.008269455752954628,0.0023554618331360967,0.0009284586944165967,-0.009197914447371225,6,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.04713246688495536
2024-05-13,0.017491578547931153,0.0023046540680082624,0.0008884936693697314,0.016603084878561422,7,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.06373555176351678
2024-05-14,0.0061545242567172895,0.006411663700039584,0.004119038102860848,0.002035486153856442,8,AAPL,2024-05-02,-0.0009243307546246963,0.7865928553698796,0.03,0.06577103791737322
